record_id,plant_type,habitat,season,air_humidity_pct,soil_humidity_pct,ethylene_ppm,co2_ppm,o2_ppm,ldr_on_plant,leaf_color_index,temperature_c,health_score,health_class
php_01253,pothos,indoor,monsoon,84.9,55,2.427,711.1,20.76,339,71.9,25.7,75,moderate_stress
php_01254,basil,indoor,winter,92.4,19.5,1.117,923.5,19.29,422,55.9,10.7,36,high_stress
php_01255,basil,greenhouse,winter,46.2,59.2,1.013,660.4,19.84,895,67,28.7,92,healthy
php_01256,aloe_vera,arid_garden,summer,90.4,67.8,1.183,633.7,18.8,614,58.4,16.7,53,high_stress
php_01257,snake_plant,indoor,summer,41,31.8,1.139,993.2,19.02,314,45.9,20.4,70,moderate_stress
php_01258,snake_plant,shade_house,autumn,29.3,76.6,0.744,436.5,20.93,622,39,37.7,31,high_stress
php_01259,mint,greenhouse,spring,68.1,52.4,1.465,397.6,21.23,33,56.1,20,81,healthy
php_01260,snake_plant,shade_house,winter,86.1,11.5,2.223,384.3,19.55,43,68.4,17.8,65,moderate_stress
php_01261,lettuce,hydroponic,spring,63.8,79.2,1.19,1126.9,21.43,1022,55.3,17.4,72,moderate_stress
php_01262,lettuce,hydroponic,monsoon,59.2,46,0.558,1146.5,19.87,498,55.3,11.5,83,healthy
php_01263,tomato,garden,summer,64.5,10.1,1.857,1105.4,21.36,773,37.2,14.8,26,high_stress
php_01264,aloe_vera,arid_garden,spring,69,62.5,0.094,1089.4,21.1,294,73.5,12.4,62,moderate_stress
php_01265,snake_plant,indoor,winter,29.7,57,0.571,1042.3,21.34,36,41.6,17.5,72,moderate_stress
php_01266,rose,greenhouse,spring,88.7,38.7,0.372,1004.3,19.07,811,95.1,31.2,73,moderate_stress
php_01267,snake_plant,shade_house,spring,82.8,38.2,2.13,793.4,18.92,420,50.1,34.8,52,high_stress
php_01268,lettuce,hydroponic,winter,32.4,8.9,0.838,842.3,19.03,796,88.8,33.9,27,high_stress
php_01269,mint,greenhouse,spring,66,49.7,0.046,609.4,20.87,829,86.5,29.3,90,healthy
php_01270,aloe_vera,indoor,monsoon,54.1,10.2,1.95,416.6,18.86,389,82.5,8.1,43,high_stress
php_01271,pothos,shade_house,summer,65.8,54.9,1.488,832.6,19.18,656,42.2,26.3,63,moderate_stress
php_01272,mint,greenhouse,spring,91.9,13,0.188,393.2,18.97,999,31.2,9.9,18,high_stress
php_01273,rose,greenhouse,winter,45.9,33.2,1.123,960.4,19.94,801,26.8,22.3,64,moderate_stress
php_01274,rose,garden,monsoon,38,82.7,1.983,807.9,19.17,31,50.3,9.1,27,high_stress
php_01275,pothos,shade_house,autumn,36.3,31.2,1.364,837.1,19.76,535,43.5,22.9,66,moderate_stress
php_01276,rose,garden,winter,50.1,32.8,1.535,791.6,19.04,311,53.5,14.9,66,moderate_stress
php_01277,snake_plant,shade_house,winter,50.5,34,1.526,1212.3,18.55,143,29.5,30.2,47,high_stress
php_01278,lettuce,hydroponic,summer,40.4,48.3,0.055,423,18.51,469,75.4,29.8,74,moderate_stress
php_01279,rose,garden,summer,76.2,67.9,0.888,907.5,19.48,386,21.5,9.2,47,high_stress
php_01280,pothos,shade_house,summer,64.7,62.2,1.397,1028.5,18.71,1015,80,13.8,48,high_stress
php_01281,snake_plant,indoor,autumn,70.6,41.4,0.659,709.6,19.05,795,46.4,14.1,62,moderate_stress
php_01282,aloe_vera,arid_garden,autumn,26.5,19.9,1.611,1169.8,19.57,309,53.2,37.4,58,moderate_stress
php_01283,tomato,greenhouse,winter,28.5,62.6,2.356,1112.6,20.65,758,56.4,23.5,68,moderate_stress
php_01284,tomato,garden,summer,75.3,44.7,2.388,1199,21.11,263,61.2,24.6,67,moderate_stress
php_01285,lettuce,greenhouse,autumn,54.9,85.4,0.078,346.3,18.5,415,69.6,25.3,79,moderate_stress
php_01286,mint,indoor,monsoon,42.9,15.8,0.927,741.4,18.22,943,33.1,14.3,32,high_stress
php_01287,lettuce,hydroponic,monsoon,28,32.4,1.7,972.4,21.45,377,35.7,20.9,43,high_stress
php_01288,aloe_vera,indoor,winter,57.7,31.5,1.189,1065.2,18.78,938,69.2,12.1,67,moderate_stress
php_01289,lettuce,greenhouse,autumn,25.6,66.4,1.458,1128.9,20.86,267,66.2,8.6,63,moderate_stress
php_01290,tomato,garden,autumn,58.2,37.1,1.578,379.2,19.07,523,73.4,30.8,66,moderate_stress
php_01291,rose,greenhouse,autumn,65.5,26.7,1.456,780.6,21.45,52,69.8,36.7,40,high_stress
php_01292,snake_plant,indoor,monsoon,71.1,12.7,1.512,458,19.03,666,72.1,20.4,61,moderate_stress
php_01293,snake_plant,indoor,summer,57.5,79.2,2.063,898.6,19.44,194,73.3,25.6,53,high_stress
php_01294,pothos,shade_house,spring,79,61.9,1.908,674.5,21.16,852,96.2,18.2,67,moderate_stress
php_01295,aloe_vera,indoor,autumn,35.5,40.4,1.232,1086.6,20.63,628,26.5,19.5,63,moderate_stress
php_01296,snake_plant,indoor,spring,30.1,76.4,2.073,600.2,19.8,695,29.6,36.6,14,high_stress
php_01297,tomato,greenhouse,monsoon,49.1,79,0.213,1174.1,18.97,538,53.2,27.5,68,moderate_stress
php_01298,aloe_vera,arid_garden,spring,60.1,40.7,0.497,1052.2,20.26,372,62.1,22.3,89,healthy
php_01299,rose,garden,winter,59.5,8.6,0.679,338.6,18.33,936,26.3,23.9,36,high_stress
php_01300,pothos,indoor,autumn,27.6,75.3,2.058,828.8,18.57,867,67.5,33.4,37,high_stress
php_01301,lettuce,greenhouse,monsoon,46.3,40.7,0.755,1113.8,21.39,95,68.3,18.4,67,moderate_stress
php_01302,tomato,greenhouse,monsoon,89.3,54.9,1.63,1092,21.05,59,66.1,36.4,56,moderate_stress
php_01303,aloe_vera,arid_garden,spring,50.4,47.2,2.456,806,18.81,715,57.1,14.4,54,high_stress
php_01304,snake_plant,indoor,winter,37.4,31.3,1.595,837.3,21.18,544,93.2,12.6,74,moderate_stress
php_01305,rose,greenhouse,summer,82.5,35.8,0.53,678.2,21.47,1018,56,8.4,78,moderate_stress
php_01306,basil,greenhouse,spring,90.1,66.2,0.767,931.8,19.57,380,31.6,14,58,moderate_stress
php_01307,aloe_vera,arid_garden,summer,36.1,38.2,0.204,701.4,20.32,545,69.5,27.6,100,healthy
php_01308,basil,garden,monsoon,30.8,49.2,2.219,1078.7,21.03,539,50.1,18,72,moderate_stress
php_01309,mint,greenhouse,summer,88.1,63.1,1.343,1033,19.04,809,83.7,26.9,71,moderate_stress
php_01310,lettuce,greenhouse,summer,76.1,74.7,0.012,750.1,18.69,243,45.9,32.5,60,moderate_stress
php_01311,mint,garden,spring,68.6,34.6,1.509,1023.6,20.7,792,71.7,36.1,54,high_stress
php_01312,rose,greenhouse,monsoon,92.7,64.7,2.342,407.3,21.14,70,93.2,28.9,60,moderate_stress
php_01313,snake_plant,indoor,spring,76.4,43.5,0.431,350.8,21.22,203,44.1,15.4,85,healthy
php_01314,rose,greenhouse,autumn,60.3,32.6,1.08,1168,20.49,899,55.3,36.1,64,moderate_stress
php_01315,lettuce,hydroponic,monsoon,64.9,8.6,0.875,440.1,19.59,558,64.4,21.1,58,moderate_stress
php_01316,lettuce,greenhouse,winter,55.6,85.8,0.225,1081.8,19.92,674,43.6,32.6,58,moderate_stress
php_01317,aloe_vera,indoor,winter,52.4,61.2,0.93,654.2,18.3,125,69.8,20.7,47,high_stress
php_01318,lettuce,greenhouse,winter,33.9,84.5,0.765,892.3,18.63,925,39.8,28.7,40,high_stress
php_01319,basil,indoor,spring,61.1,11.5,0.191,1209.2,20.76,592,56,16.1,63,moderate_stress
php_01320,tomato,garden,autumn,29.3,23.5,1.941,887.6,20.04,182,44.1,8,19,high_stress
php_01321,lettuce,hydroponic,summer,60.5,30.4,2.35,858.3,19,638,68.4,28.2,46,high_stress
php_01322,aloe_vera,arid_garden,spring,82.3,70.4,1.414,797.5,20.4,124,28.2,27.6,34,high_stress
php_01323,pothos,indoor,monsoon,52.9,85.6,1.699,383,21.14,252,77.3,29.2,64,moderate_stress
php_01324,tomato,garden,summer,34.9,14.7,1.847,899.1,20.77,604,93.3,28.7,59,moderate_stress
php_01325,lettuce,greenhouse,autumn,25.2,18.1,1.034,852.6,19.74,877,57.9,35.1,23,high_stress
php_01326,rose,greenhouse,summer,87.9,12.9,1.387,648.8,19.3,463,33.1,15.9,43,high_stress
php_01327,tomato,greenhouse,summer,43.2,13.7,0.965,1249.6,19.69,421,36.7,27.1,38,high_stress
php_01328,basil,indoor,monsoon,52.1,89.1,0.554,362.6,20.32,125,61.6,36,53,high_stress
php_01329,lettuce,greenhouse,summer,74,75,0.636,984.2,20.14,975,21.2,33.1,50,high_stress
php_01330,rose,greenhouse,autumn,53.2,29.5,0.536,424,20.42,50,66.1,16.2,74,moderate_stress
php_01331,aloe_vera,arid_garden,monsoon,89.2,51.8,2.347,855.4,19.7,468,55.4,37.6,50,high_stress
php_01332,rose,garden,monsoon,66.6,82,0.393,778.5,21.32,980,25.4,31.9,50,high_stress
php_01333,pothos,indoor,autumn,33.4,66.6,0.085,619.8,18.63,1009,81,21.8,67,moderate_stress
php_01334,rose,garden,winter,79.5,82,0.665,716.6,19.59,1017,72.6,13.4,80,healthy
php_01335,snake_plant,shade_house,summer,74.2,22,1.961,528.1,21.13,169,82,12.9,71,moderate_stress
php_01336,tomato,garden,winter,48.5,39.2,0.886,783.8,19.95,464,42.7,32.6,73,moderate_stress
php_01337,pothos,indoor,winter,27.9,77.6,1.553,388.7,21.39,936,35.6,22.1,37,high_stress
php_01338,lettuce,hydroponic,summer,69.4,53,1.004,377.9,18.86,519,26.5,28.1,57,moderate_stress
php_01339,rose,greenhouse,winter,31,45,0.655,759.1,19.57,638,67.7,22.9,82,healthy
php_01340,snake_plant,shade_house,spring,68.6,48.1,1.712,1154.7,21.41,792,87.7,21.1,64,moderate_stress
php_01341,mint,indoor,spring,44.5,79.4,0.928,744.7,21.44,530,93.1,28.6,86,healthy
php_01342,pothos,shade_house,spring,49.9,69.2,1.176,599.7,18.85,604,26,9.3,32,high_stress
php_01343,basil,garden,autumn,51,43.8,1.971,685.4,18.45,297,61.2,28.3,69,moderate_stress
php_01344,aloe_vera,indoor,monsoon,70.3,68.1,0.679,609.1,19.03,104,65.7,20.9,54,high_stress
php_01345,basil,greenhouse,spring,49.7,88.4,0.778,529.1,20.78,318,86.5,23.4,72,moderate_stress
php_01346,pothos,indoor,spring,82,85.7,1.665,716.7,21.05,206,67.9,28,59,moderate_stress
php_01347,tomato,garden,winter,55.9,65.7,0.121,333,21.36,766,63.9,13.2,85,healthy
php_01348,aloe_vera,arid_garden,autumn,54.6,90,1.691,809.2,19.71,348,68.8,18.8,37,high_stress
php_01349,snake_plant,indoor,monsoon,35.9,79.2,0.823,1052.8,19.41,519,49.3,19.1,51,high_stress
php_01350,pothos,shade_house,winter,32.4,45.4,1.786,448.9,20.18,49,62.7,20,87,healthy
php_01351,pothos,indoor,monsoon,52.3,31.8,0.451,1018.7,21.16,849,44.8,29.1,70,moderate_stress
php_01352,tomato,garden,summer,58.6,48.3,0.215,1243.7,19.75,263,70,37.9,59,moderate_stress
php_01353,mint,indoor,spring,69.8,61.4,0.902,979.2,20.93,985,69.7,11.5,82,healthy
php_01354,basil,indoor,autumn,34.4,37.5,0.153,1224.6,19.63,596,90,9.3,62,moderate_stress
php_01355,lettuce,greenhouse,autumn,40.7,59.4,2.41,1152.9,18.72,438,35.4,27.4,37,high_stress
php_01356,snake_plant,shade_house,winter,65.2,62.9,1.255,550.6,20.32,285,99,31.2,74,moderate_stress
php_01357,aloe_vera,indoor,winter,63.4,74.6,1.443,406.6,18.28,146,66.2,23.2,36,high_stress
php_01358,snake_plant,shade_house,spring,52.9,46.8,0.148,1062,20.57,998,93.1,30.8,78,moderate_stress
php_01359,snake_plant,shade_house,monsoon,63.2,47.3,0.022,1242.1,18.62,457,64.7,22.5,75,moderate_stress
php_01360,mint,indoor,winter,50.3,22.9,2.315,599.5,19.83,498,96.4,14,50,high_stress
php_01361,pothos,indoor,spring,28.4,18.8,1.431,350.2,19.14,906,42.3,26.7,39,high_stress
php_01362,basil,garden,monsoon,69.4,30.1,0.392,492.7,20.88,1017,54,23.9,79,moderate_stress
php_01363,mint,greenhouse,winter,44.1,80.3,2.349,611.4,21.47,807,94.5,15.5,66,moderate_stress
php_01364,lettuce,hydroponic,winter,30.3,74.5,1.371,454.3,19.51,570,89.5,18,82,healthy
php_01365,rose,greenhouse,winter,54.7,60,1.376,385.4,18.47,647,21.5,17,48,high_stress
php_01366,aloe_vera,indoor,monsoon,60.8,75.2,0.208,1123.4,20.76,958,88.7,25.4,61,moderate_stress
php_01367,lettuce,hydroponic,autumn,44,14.6,1.468,566.8,19.62,312,33.9,36.6,9,high_stress
php_01368,rose,greenhouse,spring,40.4,41.2,2.338,455.3,19.08,689,46.8,13.3,60,moderate_stress
php_01369,mint,indoor,autumn,82.1,50.4,1.283,889.6,20.61,111,62.7,25.5,80,healthy
php_01370,basil,indoor,winter,46.4,68.2,0.096,519,18.35,625,62,32.5,72,moderate_stress
php_01371,lettuce,greenhouse,spring,31.4,45.9,0.43,1118,19.23,621,74.9,8.8,72,moderate_stress
php_01372,basil,garden,monsoon,44.4,74.9,0.542,782.4,19.01,504,53.1,12.5,69,moderate_stress
php_01373,mint,garden,winter,85.2,15.7,1.122,685.4,18.4,354,34.4,12.5,24,high_stress
php_01374,snake_plant,indoor,summer,66.9,15.6,2.198,884.7,18.65,241,82.5,16.2,67,moderate_stress
php_01375,pothos,shade_house,autumn,68.2,48.9,1.238,460.7,19.4,194,66.8,30.6,79,moderate_stress
php_01376,pothos,shade_house,monsoon,50.7,77,0.684,936.8,19.46,54,84.5,23.3,77,moderate_stress
php_01377,aloe_vera,arid_garden,autumn,52.4,68,1.293,1122.3,18.62,698,30.5,30.6,28,high_stress
php_01378,snake_plant,indoor,spring,93.2,40,0.767,1188.6,19.26,394,37.7,24.2,56,moderate_stress
php_01379,tomato,greenhouse,summer,80.9,64.2,0.308,899.1,21.08,195,91.7,29.4,84,healthy
php_01380,pothos,indoor,autumn,91.1,20.7,2.312,1064.1,19.32,706,23.5,31.8,15,high_stress
php_01381,aloe_vera,arid_garden,spring,32.9,72.1,0.597,959.8,21.08,656,65,27.8,62,moderate_stress
php_01382,snake_plant,indoor,spring,74.4,46.5,0.139,1244.1,19.23,976,88.8,14.1,63,moderate_stress
php_01383,aloe_vera,arid_garden,spring,46.4,46.5,1.445,968.6,19.42,457,79,14.7,66,moderate_stress
php_01384,mint,greenhouse,autumn,61,28.5,0.29,516.4,18.42,119,73.9,15.4,60,moderate_stress
php_01385,snake_plant,shade_house,spring,46.5,51.3,1.707,449.6,20.95,865,86.7,10.7,62,moderate_stress
php_01386,pothos,indoor,winter,54,45.5,0.198,1193,21.37,132,45.9,16.7,85,healthy
php_01387,pothos,indoor,summer,39,24.3,1.304,437.9,19.24,418,60.9,30.8,71,moderate_stress
php_01388,pothos,shade_house,spring,43,38.7,0.264,1015.3,19.8,135,55.9,16.3,90,healthy
php_01389,mint,garden,spring,61.7,17.4,1.631,818.4,20.9,42,74.8,27.3,48,high_stress
php_01390,lettuce,hydroponic,monsoon,79.1,65.8,1.844,987,21.31,155,22.9,28.8,42,high_stress
php_01391,aloe_vera,arid_garden,summer,71.4,12.3,2.365,712.1,20.79,44,27.2,20.4,49,high_stress
php_01392,aloe_vera,arid_garden,monsoon,78.1,46.4,1.633,613.7,18.83,752,60.9,34.2,63,moderate_stress
php_01393,pothos,indoor,autumn,43.2,48.1,2.187,990,20.17,879,53.4,30.5,64,moderate_stress
php_01394,pothos,shade_house,autumn,41.5,67.5,2.467,790.9,19.64,471,52.5,26.4,68,moderate_stress
php_01395,lettuce,hydroponic,autumn,72.6,88.3,0.901,634.6,18.75,767,20.2,17.5,48,high_stress
php_01396,rose,greenhouse,spring,75.5,16.3,0.519,538.9,18.6,63,66.6,10.1,50,high_stress
php_01397,tomato,garden,autumn,68.8,35.6,0.467,748.2,20.14,56,26.7,11.1,42,high_stress
php_01398,snake_plant,shade_house,monsoon,69.2,18.7,1.411,465.2,20.91,558,21.4,8.2,45,high_stress
php_01399,pothos,shade_house,autumn,73.5,60.2,2.441,569.9,20.97,455,69.6,10.3,59,moderate_stress
php_01400,tomato,garden,spring,66.7,41.7,0.23,994.9,19.06,158,32.3,18.4,60,moderate_stress
php_01401,mint,greenhouse,monsoon,31.2,9.8,1.809,1138.9,20.02,89,73.9,11,20,high_stress
php_01402,rose,greenhouse,monsoon,91.8,54.6,0.445,888,19.37,877,84.9,8.2,77,moderate_stress
php_01403,tomato,garden,autumn,47.5,34.9,2.246,966.1,21.02,300,48.1,14.8,51,high_stress
php_01404,aloe_vera,arid_garden,monsoon,46.1,11.2,1.737,644.7,19.27,101,73.3,10.9,52,high_stress
php_01405,lettuce,greenhouse,spring,30.7,50.7,0.263,1192.8,19.08,335,44.6,15.9,65,moderate_stress
php_01406,pothos,indoor,autumn,25.2,62,1.73,677.9,21.08,823,42.3,19.2,63,moderate_stress
php_01407,lettuce,hydroponic,summer,26.9,85.1,0.775,917.3,20.33,787,85.5,27.8,76,moderate_stress
php_01408,rose,greenhouse,winter,87.4,13.7,1.635,693.1,19.63,843,76.4,9.7,52,high_stress
php_01409,basil,garden,autumn,77.6,37.9,1.563,1088.2,18.95,900,53,29.1,64,moderate_stress
php_01410,aloe_vera,indoor,winter,26.5,84.7,0.79,1196.4,19.73,649,71.7,35.7,33,high_stress
php_01411,pothos,indoor,spring,81,80.1,1.652,406.3,20.48,636,24.6,9.6,23,high_stress
php_01412,mint,garden,autumn,46.1,87.5,0.118,689.2,20.89,186,34.7,30.1,67,moderate_stress
php_01413,tomato,greenhouse,winter,71,54.7,1.091,712.9,19.27,592,93.7,24.1,81,healthy
php_01414,rose,greenhouse,autumn,58.2,71.8,1.979,510.7,18.75,410,24.9,37.1,20,high_stress
php_01415,aloe_vera,arid_garden,spring,88,8.8,2.138,706.7,18.92,713,75.4,17.6,69,moderate_stress
php_01416,rose,garden,autumn,89.9,50.5,1.443,768.5,19.83,672,62.7,33.9,75,moderate_stress
php_01417,tomato,garden,spring,52.5,55.7,1.852,987.2,19.98,830,56.4,18,82,healthy
php_01418,basil,greenhouse,summer,73.7,37.1,1.451,1155.6,20.35,897,82.6,31,70,moderate_stress
php_01419,rose,greenhouse,winter,58.2,56.6,1.095,1105.9,21.1,989,30.9,9.4,62,moderate_stress
php_01420,aloe_vera,indoor,spring,56,69.7,1.901,1135.9,21.37,580,91,32.5,50,high_stress
php_01421,basil,greenhouse,spring,47.4,25.3,2.437,585.9,20.27,618,60.7,24.4,65,moderate_stress
php_01422,lettuce,hydroponic,spring,64.8,53.7,0.126,416.5,21.21,593,49.4,35.9,63,moderate_stress
php_01423,snake_plant,indoor,summer,43.5,26,1.962,1147.3,19.68,478,81.2,35.6,59,moderate_stress
php_01424,pothos,indoor,autumn,50.8,82.1,0.286,627.9,21.1,816,41.9,10.1,43,high_stress
php_01425,tomato,greenhouse,monsoon,42.6,54.6,2.494,941.5,20.84,455,71.4,36.8,57,moderate_stress
php_01426,pothos,indoor,monsoon,39.9,84.6,1.663,851.7,21.33,577,88.6,34.7,45,high_stress
php_01427,basil,indoor,winter,46.8,69.9,0.716,1032.7,19.88,152,29.5,13.2,54,high_stress
php_01428,aloe_vera,arid_garden,monsoon,83.1,34.9,0.863,795.2,20.71,879,83.6,26.7,94,healthy
php_01429,aloe_vera,indoor,winter,34.2,8.3,0.699,1126.2,19.61,284,73.3,11.5,64,moderate_stress
php_01430,snake_plant,shade_house,spring,71.9,60.4,0.426,574.8,19.71,491,97.6,17.9,81,healthy
php_01431,rose,greenhouse,summer,69.4,30.1,1.345,1105.1,18.64,899,26,8.6,29,high_stress
php_01432,basil,indoor,spring,42.6,45.2,1.338,785.2,20.38,785,86,21.2,89,healthy
php_01433,snake_plant,shade_house,monsoon,75.1,11.6,0.221,1014.2,20.54,426,86.3,30.8,86,healthy
php_01434,mint,greenhouse,autumn,69.1,37.3,1.953,1017.5,19.93,461,42.2,26.3,62,moderate_stress
php_01435,basil,indoor,autumn,89.6,88.5,1.317,411,20.08,474,24,10.9,26,high_stress
php_01436,basil,greenhouse,spring,92.5,66.3,0.823,504.3,21.03,1005,35.1,34.7,57,moderate_stress
php_01437,tomato,greenhouse,spring,46.3,35.2,1.693,764.9,19.42,527,20.5,16.1,34,high_stress
php_01438,pothos,shade_house,autumn,30,28.4,0.925,892,19.18,45,52.3,14.4,69,moderate_stress
php_01439,aloe_vera,indoor,winter,40.8,23.7,2.047,783,21.33,393,34.1,34.6,62,moderate_stress
php_01440,pothos,indoor,summer,26.7,46.9,0.309,1020.9,20.01,415,48.2,13.5,77,moderate_stress
php_01441,lettuce,hydroponic,spring,49.3,53.9,1.179,1224.7,19.36,482,90.8,11.3,82,healthy
php_01442,tomato,greenhouse,autumn,90.6,80.6,1.636,1193.2,20.48,155,36.7,13.6,33,high_stress
php_01443,snake_plant,shade_house,autumn,66.4,25.9,1.867,802.3,21.29,904,59.5,13.4,60,moderate_stress
php_01444,basil,indoor,autumn,76.5,89.8,0.634,367.4,19.96,210,69.2,32.2,60,moderate_stress
php_01445,aloe_vera,arid_garden,winter,39.5,41.7,0.646,650.1,19.83,380,32.5,15.3,61,moderate_stress
php_01446,aloe_vera,indoor,winter,88.9,23.4,0.958,1001.5,18.4,1011,97.8,25,67,moderate_stress
php_01447,tomato,garden,winter,83.9,36.1,1.494,801,19.73,926,31,22.7,58,moderate_stress
php_01448,basil,indoor,monsoon,60.7,36.7,0.45,382.8,21.18,860,43.1,37,65,moderate_stress
php_01449,aloe_vera,indoor,summer,80.9,48.4,0.928,629.7,18.91,437,75.7,25.8,66,moderate_stress
php_01450,pothos,shade_house,monsoon,26.3,37.6,1.315,645.3,21.17,89,67,33.1,78,moderate_stress
php_01451,basil,greenhouse,summer,39.4,68.5,1.999,504.8,19.44,966,62.1,22.9,74,moderate_stress
php_01452,snake_plant,shade_house,monsoon,54.2,37.4,1.693,675.3,20.56,62,91.2,8.5,70,moderate_stress
php_01453,snake_plant,indoor,summer,48.1,31.1,2.2,966.9,18.93,937,80.8,22,51,high_stress
php_01454,lettuce,greenhouse,monsoon,46,76.5,1.147,1183.4,19.91,1002,79.5,18.1,78,moderate_stress
php_01455,basil,greenhouse,spring,93.3,41.6,0.276,355.5,18.67,75,63.6,22.9,71,moderate_stress
php_01456,aloe_vera,indoor,winter,90.8,52.4,0.051,865,20.55,623,46.3,35.2,64,moderate_stress
php_01457,lettuce,hydroponic,summer,88.4,12.1,1.942,1002.5,18.75,182,33.2,37.9,0,high_stress
php_01458,lettuce,hydroponic,spring,66.5,24.6,0.383,1127.6,20.65,522,29.2,29.9,38,high_stress
php_01459,mint,indoor,winter,46.1,19.4,2.009,993.6,19.98,757,79.2,32.6,38,high_stress
php_01460,tomato,garden,summer,71.9,11.8,0.433,986,21.4,466,27.4,26.4,45,high_stress
php_01461,rose,greenhouse,monsoon,47.3,74.7,0.411,937.1,19.42,391,58.3,25.3,81,healthy
php_01462,lettuce,hydroponic,summer,36,20.3,0.906,525,20.13,440,64,20.5,68,moderate_stress
php_01463,aloe_vera,indoor,summer,76.6,41.5,2.145,900.3,19.31,956,60,16.5,65,moderate_stress
php_01464,tomato,greenhouse,monsoon,90.5,56.3,2.439,969.1,20.22,516,54.8,25.4,67,moderate_stress
php_01465,tomato,greenhouse,autumn,68.9,29.6,1.109,393.4,19.76,681,36.7,17.1,63,moderate_stress
php_01466,aloe_vera,arid_garden,spring,49,41.2,2.023,440.6,21.34,548,40.6,37.7,60,moderate_stress
php_01467,mint,garden,summer,29.8,36.8,0.357,480.7,21.44,949,39.6,26.7,68,moderate_stress
php_01468,basil,greenhouse,spring,64.5,39.9,0.827,1044.2,19.83,661,65.3,12.5,74,moderate_stress
php_01469,mint,greenhouse,autumn,90.8,65.9,1.25,659.3,18.69,985,99,20.4,64,moderate_stress
php_01470,mint,garden,summer,48.3,62.7,0.935,599.9,19.23,568,99.3,27.7,80,healthy
php_01471,basil,garden,summer,85.7,63.8,1.519,625.7,19.15,306,69.5,35.9,63,moderate_stress
php_01472,snake_plant,shade_house,autumn,60,17,0.983,1223,21.11,686,86.9,8.3,57,moderate_stress
php_01473,rose,greenhouse,spring,29.4,89.8,2.232,489.6,20.77,989,80.8,29.3,48,high_stress
php_01474,pothos,indoor,summer,80,52.8,0.706,711.6,19.52,86,39.6,28.8,75,moderate_stress
php_01475,snake_plant,shade_house,winter,47.5,59.7,1.168,355,18.64,803,73.3,10.7,46,high_stress
php_01476,snake_plant,indoor,summer,63,73.1,1.888,781.5,18.67,211,93.9,26.7,50,high_stress
php_01477,rose,greenhouse,spring,35.1,47.7,0.101,1109.2,18.7,75,98,8.6,48,high_stress
php_01478,lettuce,greenhouse,winter,64.5,49.1,0.727,869.3,21.15,475,54.5,33.9,69,moderate_stress
php_01479,pothos,indoor,summer,78.9,81.4,0.979,899.1,18.64,405,22.6,14.5,26,high_stress
php_01480,basil,garden,summer,26.6,73.7,1.59,502,19.64,613,22.1,28.2,54,high_stress
php_01481,mint,greenhouse,monsoon,55.6,85.2,1.025,1095.1,18.65,236,81.4,26.3,64,moderate_stress
php_01482,basil,indoor,monsoon,51.2,71.8,2.191,1034.9,18.55,867,26.1,34,30,high_stress
php_01483,rose,greenhouse,spring,62,54.2,1.73,582.2,19.28,153,31.4,11,45,high_stress
php_01484,lettuce,hydroponic,summer,56.5,69.2,0.167,1236.3,19.52,993,23.3,22.7,61,moderate_stress
php_01485,lettuce,hydroponic,winter,91.4,49.3,1.761,459.2,19.43,58,32,27.3,39,high_stress
php_01486,aloe_vera,arid_garden,spring,58.7,36.3,1.059,520.6,20.4,70,20.1,31.5,57,moderate_stress
php_01487,basil,indoor,winter,58.4,12.5,1.272,744.6,21.13,132,51.2,26.9,51,high_stress
php_01488,snake_plant,indoor,summer,44.5,43.9,0.204,627.8,20.95,100,81,23,100,healthy
php_01489,lettuce,hydroponic,spring,35.6,58.3,0.121,1050.7,21.41,612,35.7,26,70,moderate_stress
php_01490,rose,garden,spring,53.7,76.2,1.029,1151.6,18.92,482,61.2,22.9,70,moderate_stress
php_01491,rose,greenhouse,winter,80.5,13,2.496,625,20.79,399,46.3,15.2,46,high_stress
